"Plant","Bench","Row","Column","Osmocote","Salt","Treatment","Accession","Group","Cross","Chlorophyll","Tot_AG","Tot_BG","Tot_Biomass","Reproductive","SampleDay","MEbisque4","MEcoral3","MEmaroon","MEdarkgreen","MEdarkmagenta","MEdarkseagreen3","MElightcyan","MEyellowgreen","MEivory","MEsaddlebrown","MEskyblue2","MEantiquewhite2","MEskyblue4","MEorangered4","MEwhite","MEdarkviolet","MEsalmon","MEthistle1","MEblue2","MElightcyan1","MEdarkgrey","MEindianred4","MEmagenta4","MEorangered3","MElightcoral","MEsienna3","MEcoral","MEturquoise","MEcyan","MEfirebrick4","MEtan","MEplum2","MEyellow4","MEplum1","MEskyblue1","MEdarkolivegreen4","MEplum","MEbrown2","MElavenderblush3","MElightsteelblue","MElightgreen","MEmidnightblue","MEorange","MEnavajowhite1","MEthistle2","MEpink","MEbrown4","MEsalmon2","MEgreenyellow","MEhoneydew1","MEhoneydew","MEantiquewhite4","MElightpink3","MEroyalblue","MEcoral2","MEviolet","MEmediumorchid","MEdarkturquoise","MElightyellow","MEdarkred","MEmediumpurple3","MEpaleturquoise","MEyellow","MEgreen","MEnavajowhite2","MEblue","MEskyblue3","MElightsteelblue1","MEpurple","MEdarkorange2","MEthistle3","MEsteelblue","MElightpink4","MEpalevioletred3","MEmagenta","MEdarkorange","MEmediumpurple2","MEfloralwhite","MEskyblue","MEcoral1","MEdarkolivegreen","MEplum3","MEbrown","MEred","MEdarkseagreen4","MEgrey60","MEblack","MEdarkslateblue","MEgrey"
313,"5",11,"B","Low","Salt","Combo","RHA.373","RHA",2,22.4,0.7759,0.2639,1.0398,"no","1",0.188341090309326,0.122900007459412,0.202270706738104,0.0862217070414881,0.0955265710913675,0.109141470525577,0.190449814499742,0.0997098216013482,-0.106698198689291,-0.0828504130413575,0.00932549994885176,0.0166913866978556,0.0681736767401712,0.224979793495041,0.116830642722304,0.0152880575792391,0.132081455640605,0.132303636401491,0.0332650191000482,0.0286178106963759,-0.140369031800305,-0.153036383111555,-0.0323664069545395,-0.0662814111326693,-0.0843487963045732,-0.00773244775937221,0.0317416619691369,0.077491047046519,-0.0612015023490053,0.136274375707908,0.210339269920312,0.0973567713850757,0.0369858333856706,0.00598258345436774,0.0850039317114014,-0.0143423096055977,-0.10551794171585,-0.210365168538462,-0.113588359160126,-0.222878687228763,-0.196662046474398,-0.0910058819524522,-0.0283585885257786,0.0417608733102813,0.0326482677634518,-0.0970907081745819,0.0941640440042556,0.10289527748143,-0.0692902734939282,-0.0502805706160058,-0.208991209541019,-0.127266733788484,-0.119158690470474,-0.130091611247159,-0.198245935925238,-0.210861883297171,0.10657312814185,-0.0893228178521942,-0.0988101887107261,0.00130676822900274,0.0509293556341159,0.0957646033852037,-0.0988866620254347,0.0421252656404537,-0.00941179895217268,-0.113050750525391,-0.225379210240556,-0.0402205231995799,-0.0450091278358645,-0.108940121243866,-0.0525188836729331,0.0595996844124556,-0.0769506291903697,-0.0765697040031327,-0.0797552139728641,-0.131887517728352,-0.0791439291795782,0.0655726032962884,0.125826573271659,0.186797053928374,0.186545202903251,0.093575819512489,0.190830509646564,0.0906273285239438,0.150695089305448,0.11794222840511,0.110777527032106,0.0817834175091219,2.85469893161857e-05
316,"5",14,"B","Low","NoSalt","LowNut","RHA.274","RHA",3,12.6,1.9004,0.8196,2.72,"yes","1",-0.1040525519969,-0.196652433209968,-0.0668899129752306,0.0944167062704271,0.0850661391087328,0.0717117068181973,-0.0751406129964967,0.098220963686106,-0.0930675890091801,-0.108948290560721,-0.140194103467132,-0.181511825675021,-0.182122828385046,-0.0947936693536566,0.0117894125675126,-0.190046889612434,-0.0417432660345949,-0.105568901341159,-0.126105561186422,0.0279712120849528,-0.181128569501122,-0.0711096633394542,-0.209209291877068,0.0585311162046268,-0.0282983210174553,0.0302367166379603,-0.052576722854032,-0.0449489010603216,-0.13433919026232,-0.21017111264972,0.208511185549318,0.0907210494637227,0.0411254597059748,-0.0726851785943642,0.141302978817788,-0.0252616560320092,0.2047210456304,0.118048255225396,0.176259480162486,0.103417546008409,0.0999866249878093,0.174280222220117,-0.0190830565823474,0.0275039492438694,-0.014501326929902,-0.0972976707340363,-0.18052614182694,-0.168620952951208,-0.0757230849656369,-0.0292082573798018,0.0722111339278075,0.141141200238945,0.151630749183964,0.137490089145424,0.0803818639262606,0.101765968401273,-0.188774560446946,-0.0916344690919307,-0.0925710253643701,0.169056609977383,0.191932354536788,-0.172583586592312,-0.0868255532750861,0.132780243223081,0.140391201416561,-0.0381967435519531,0.102881082605359,-0.00961404925370001,0.0216213247932123,0.0535919246134093,-0.0243506089935408,0.127353178708279,-0.151090595696915,0.0644817593178295,0.128433082699573,0.0937371893542757,0.0293910892078699,-0.107526820237747,-0.00956026342513183,-0.0388924326985558,-0.0345374833300959,0.101530773636431,-0.0509056091729878,0.102842904084384,-0.000227831947218434,0.0786936692443719,0.0290594126174147,0.119924212797535,1.51319216517321e-05
318,"5",16,"B","Low","NoSalt","LowNut","RHA.373","RHA",2,15.7,2.5615,0.9938,3.5553,"no","1",0.187406565152619,0.104539750989735,0.185927617779242,0.085767841564479,0.100243054230735,0.119368241958061,0.200834570382793,0.113272689963202,-0.0772698126782417,-0.0778489407766133,0.0757270905970556,-0.124532346294408,0.103447349760437,0.185446106223004,0.0627753678161888,-0.114949757755678,0.0938823506549432,-0.0253671256386845,0.0145580952474961,0.139182794592788,-0.285004821611493,-0.268066299670795,-0.0961382422702383,-0.141692053797076,-0.177804515978485,-0.141579828694648,-0.187325499473339,-0.156944075667267,-0.093332351418821,0.102671375878441,-0.0984756879631491,-0.0807545186980286,-0.0403473924710831,-0.140942763633452,-0.0187488901656088,-0.0337770808806461,-0.100490640935404,-0.207930097576858,-0.119072744008628,-0.203294923682543,-0.208348606367963,-0.0966387386572996,-0.0214086421535137,-0.149422448419807,-0.167113275140883,-0.0940426802390117,0.104437752716201,0.109816810728219,-0.114185094514533,-0.0405404957941366,-0.203369503528139,-0.116667148796052,-0.111916545716969,-0.111356274946169,-0.207885069639384,-0.20628093431808,0.111769771694095,-0.089249404815808,-0.0906588862103052,0.044554315701315,-0.0197078269447378,0.114192438887783,-0.0930924120021075,-0.000105493645035879,0.130979676778309,-0.0299927482930066,-0.145745665468862,0.0815468934293979,0.0704889593969074,-0.0642395214317317,-0.171897017622042,0.149338492292621,0.0308205628811785,0.133281356433529,0.132694127173938,-0.0716857134313661,0.00483359733460823,0.169590275896101,0.246791279001456,0.212574147519729,0.195003697322738,0.109691566678067,0.198039529642939,0.0892783551334986,0.205317322575807,0.195442610386819,0.184443459393404,0.189410131729125,3.24924053876967e-05
322,"5",2,"C","High","NoSalt","Control","RHA.373","RHA",2,24,2.3395,0.7451,3.0846,"no","1",0.219418469927424,0.12463021006593,0.236475340053931,0.108426785250955,0.122921968007539,0.168013354746904,0.232987374323974,0.116681869255307,-0.0820320185159984,-0.0937399391763007,0.147196503552635,-0.095029947647014,0.0741981495820667,0.124759108566197,0.0307643068011556,-0.116673215906188,-0.156613329497363,-0.188390319128949,-0.244623028524746,-0.120646885532559,-0.0593868478968556,-0.233648758845173,-0.22986268914568,-0.15185434446989,-0.235691462622913,-0.0406929403898625,-0.109286129402803,-0.263757110372064,-0.130801092807754,0.0569529261000532,0.233232055668668,0.21106010205459,0.108201304635428,0.230638962215954,0.265548590406783,-0.0182120938750072,-0.0982638563438822,-0.199537788795727,-0.115277993112846,-0.206813522471399,-0.208793442578353,-0.0887406628366593,-0.00947110226356146,-0.164877337585935,-0.0997318156906452,-0.0898412558684308,0.142179218934844,0.113034535024251,0.0869703571196471,-0.00620713443316059,-0.198147807660805,-0.1061954111701,-0.119663750270474,-0.118799311906075,-0.199660215987105,-0.202413113116258,0.125640680214807,-0.0873264864730303,-0.0869540526406439,0.276790933916067,0.236944514011637,0.153184695978347,-0.0868697721327788,0.0395470884231917,0.128519034836631,-0.0256337216342266,-0.151713203279835,-0.00220879266106653,0.0125628476409492,0.12089015550421,-0.129446308852345,0.136061222558615,-0.0981829528763276,0.0116086010666277,0.113329320215715,-0.0922265375531268,0.0271872258513118,0.172823458369187,0.266767897163752,0.241502609560874,0.235865277405615,0.135704003904506,0.224732573263157,0.106567562841518,-0.108648923035036,-0.113153775865135,-0.0386364381492603,0.0493856666572304,2.30019161211228e-05
327,"5",7,"C","High","NoSalt","Control","HA.412.HO","HA",1,21.5,13.1177,3.242,16.3597,"no","1",-0.0885411051074855,0.0783749473736366,0.104046957681704,0.0983814409602133,-0.0799237983513778,-0.0165299591543285,-0.142650835070996,-0.208775923480418,0.0839772898098164,-0.0788609027824085,0.238569871329651,0.0408424527854294,0.107494568899669,0.0916717351695819,0.0602876557341708,-0.214761563172944,0.0114440216368314,-0.0306610557868094,-0.00645256243367612,-0.0124362473231541,-0.0548092630618097,0.00984465284046696,-0.0960018124119403,0.0168161414580809,-0.106918664909912,-0.130812144747373,0.0345878426236175,-0.0468552664068598,0.043460505342458,0.0393715711956719,0.237975508979817,0.219394503735013,0.165806147076817,0.112540445587289,0.275447893179907,0.00651310716340815,-0.0939763075098144,0.112092440781498,0.0903708640167922,-0.0752126455528301,0.159153213017137,0.187565370344426,0.204562032862728,0.120349422162036,0.179944995282921,-0.201042580539186,-0.179173010538711,-0.0992436682678993,-0.0714056461790017,-0.187466110460296,0.0846325528507537,-0.117193565450994,0.0838955413411359,-0.210532813463301,-0.128246943229733,-0.189055857742063,0.072702963139931,-0.0869103587711527,0.0760580141861678,0.10449237311953,0.270584903371226,0.198416498113269,0.188641922044171,0.10875107301563,0.0687751152958065,-0.0487278762267477,-0.0750956985564013,0.0176427049384348,0.0497779738341495,-0.0643500226811253,0.0403033191205534,-0.053035947086239,-0.167908501402989,-0.0912644896989604,-0.069470346376934,-0.0997052259845195,-0.0898341842621888,-0.0612108883566247,-0.0347988338289883,0.0981598578279788,-0.112593052364633,0.0805355090945887,0.198019369669966,0.206607994385149,-0.0414655326250818,-0.139422383627014,0.0636998422908187,0.0402413264229902,-0.0632602213949914
332,"5",12,"C","High","NoSalt","Control","HA.89","HA",3,19.5,8.2009,2.0676,10.2685,"yes","1",-0.0907875542216411,-0.190545123621061,-0.174158875215051,-0.177641868803931,-0.103631401951529,0.00286487907128402,0.0990786457527564,0.0654918166489196,-0.190125432979084,-0.0808759989808764,0.131976232684535,0.0987601036517315,0.101117360322249,0.134444499010334,0.0910212084886871,-0.0975131608491702,0.0731109115576158,0.107347320791487,0.0686328815086067,0.0542550968683436,-0.0815292261172896,0.0484451109795502,0.0171823000870926,0.0981963114136361,0.141219564733751,0.127367922588193,0.127804257350776,0.0589090496518017,0.12780210813753,0.10346359669412,-0.122609675101547,0.0918843058703346,0.0931010500393128,0.0314317184979707,0.0167922048356861,-0.149990703146804,-0.100605247787691,-0.187701818653621,-0.191257494989048,-0.0877236017568316,-0.1096313076862,-0.113990895396531,-0.104307538455638,-0.101789639151235,-0.0522227896449521,0.103367145560966,0.105008222527898,0.181532534194757,-0.0739266583370241,0.134048661247481,0.0880180709278194,0.157733396319274,0.107349535586568,0.0671400617062428,0.170718970959272,0.0883190434741818,0.097352451523343,0.178859337810686,0.0828692660209725,-0.0287731622044003,-0.073734103034138,-0.110235394670393,-0.0900252949325033,0.228026832564827,0.145625624176977,-0.075370100440118,-0.092478056859661,0.0101228358376392,-0.154478599770861,-0.178721291666681,-0.241764348786082,-0.111063876344614,-0.103081629010239,-0.0891715775590692,-0.107093016302126,-0.112998143079723,-0.107846120049242,-0.0556846409107805,-0.0781924884456091,0.079666673911998,0.187976548696247,0.0957810505944761,-0.108258282455194,-0.116557645955156,0.0951261123044955,-0.104096134068732,-0.0331085947549711,-0.0822642139374549,-0.106278265904237
337,"5",17,"C","Low","NoSalt","LowNut","HA.412.HO","HA",1,12.7,4.5313,1.7828,6.3141,"no","1",-0.0590560217929458,0.117071221543996,0.100669383917657,0.120100789282749,-0.0767922498258421,-0.0399065949210605,-0.13952986582841,-0.180492876538864,0.116960447758393,-0.0778516621407669,-0.22772073802839,-0.203821563495046,-0.18758944295568,-0.161104433428189,-0.160125713539818,-0.253221390596335,-0.147515932080614,-0.169237441530691,-0.165091307067635,-0.0617993318074547,-0.260197849346171,-0.236861314274268,-0.0737233410684131,-0.179022760680183,-0.0285729810997823,-0.184518943613531,-0.148196447476189,0.0380765973647025,-0.260566398022238,-0.17869992885196,-0.0660731533099298,-0.298501406908759,-0.28040001490618,-0.280323390154736,-0.363321529718602,-0.00475581485365412,-0.087753192120413,0.12648112229949,0.0839928631401626,-0.0934699350446848,0.185525584691979,0.212144289104866,0.199507110014674,0.0744695951316388,0.165832185448685,-0.205764350124904,-0.179175233354897,-0.105261475852914,-0.104374874012991,-0.181676092755453,0.0562214574580652,-0.109146787418577,0.0946517285814275,-0.171100171063791,-0.0991809837775172,-0.204099354747848,0.0920874982002818,-0.0989189384514177,0.0726587463403162,0.020914838730033,0.0540877571575826,0.205554575572081,0.186614934534089,0.220537607516222,0.272761205776968,0.133874932834674,0.140648424184035,0.149380442107982,0.273696212803679,0.0770273726340046,0.104399147612762,0.158712587624008,0.22280872348538,0.200960007777841,0.0864635985285985,0.00913997967869424,-0.0485007811469705,0.155119432467995,0.163078697378547,0.0971368333755691,-0.0983548536928905,0.0907653514934686,0.207486183462903,0.223844480400565,0.174421572744222,0.141952437864927,0.0878722285690577,0.250529349681681,0.183290972953671
339,"5",1,"D","High","Salt","HighSalt","RHA.377","RHA",1,22.4,0.8772,0.3033,1.1805,"yes","1",-0.0718491411756095,0.0552429764285422,-0.098088486378755,-0.203945519017182,-0.195199518055672,-0.19636417909825,-0.115209206411161,-0.192413590714775,0.206558691090166,0.207495784153626,0.135183794114816,0.0183190314580811,0.00362339529359566,-0.167553372423608,-0.220461177908452,-0.343841331191753,-0.262408112920339,-0.252906636265299,-0.221904644681542,-0.337946479745681,0.0451370770868567,0.139691661930318,-0.0251330327302363,-0.0838581541837383,0.207820939967327,0.159948897922664,0.0683680451134451,0.0920383817287263,0.123382495335398,0.0318111981067026,0.197752196513528,0.0907417382805211,0.0555622008919534,0.159762903795373,0.0589586164706693,0.0774573762260106,-0.0651636696121837,0.0790119986581142,-0.108801597460918,0.0576922706987565,0.0700951127347383,-0.108857895771527,-0.00453775754586728,0.0902195731855898,0.120199314454313,0.190574116895687,0.081145182307095,0.0838556049694516,-0.116118538076143,0.00527770403715528,0.106559654567915,-0.0703980793295178,-0.0485232967947309,-0.0531893649462886,0.0836169740862794,0.0983777850876357,0.0938001770186097,0.183205953290354,0.186282241716698,0.0383638178629293,0.00118741986198626,0.0747008115643042,0.17440988657444,0.208548892808494,0.153411139711795,0.210441004011785,0.112567777798497,-0.0854087894411317,-0.131468162423263,-0.0238507990908878,-0.191270537684496,-0.130774654786584,0.0232444062597015,-0.035165340508097,0.123038432267914,0.0569028159098614,0.217533673125187,0.101448587209282,-0.110176382771774,-0.124376402342342,-0.14116985928852,-0.213636820334065,-0.136031348452117,-0.204651160620725,-0.194594571264564,-0.306185611568517,-0.361663017708024,-0.324974768595002,-5.21404313729158e-05
340,"5",2,"D","Low","NoSalt","LowNut","RHA.377","RHA",1,19.6,1.8934,0.3878,2.2812,"yes","1",-0.0553098958216805,0.0762157324663331,-0.0932514319709426,-0.2052050314913,-0.185066717629195,-0.190374254201676,-0.0927728522022607,-0.19596429068179,0.246436205541199,0.20268332528821,-0.105532287987868,-0.163913982087257,-0.0808139559821845,-0.171050055633761,-0.22016247354364,-0.155636533592103,-0.144373395919771,-0.180419500612742,-0.103846475887706,-0.0216133557488734,-0.0325827063308854,0.00335765317673774,-0.0869724754884085,-0.134804105571803,0.0784911954575135,-0.0896945535592897,-0.147162980271376,-0.161259855403309,0.127259757238921,0.0481708871784716,0.230620550260191,0.0690025829212834,0.00132378613994396,0.0571863879016075,0.113616543162838,-0.0138474021994493,-0.0690125791094696,0.103438561016259,-0.0768553670934368,0.129529871989953,0.0980367985054358,-0.0974317671032139,-0.0180042284938375,-0.152185722961123,-0.147457091770467,0.204544509172717,0.106737172466773,0.112357539544633,0.402364979889392,-0.0251766159873891,0.103361901948102,-0.0650540194448343,-0.0896051684355491,-0.0753827902125135,0.125092807189172,0.106062879193062,0.0988048122493844,0.205064149390882,0.20071179969233,0.108748512753869,0.060411539148065,0.108544418013306,0.20057344214398,0.0363706411364558,0.165185893542028,0.249375582424691,0.16108443232822,0.057521725597159,0.0757349607078236,0.0858578126054631,-0.0419125835703132,-0.0952039950866093,0.035468781065507,0.112965270933482,0.191654959729535,-0.0230144303258702,0.0976866728810811,0.157664848919664,-0.0219039839362111,-0.0782860866048447,-0.116437418151974,-0.178452521605999,-0.108477816356752,-0.193470980827814,0.129805911347218,0.0170699527433138,-0.0431324891787081,0.103884227054417,-5.19825240906426e-05
350,"5",12,"D","High","Salt","HighSalt","HA.89","HA",3,23.5,2.0749,0.4851,2.56,"no","1",-0.110456352931558,-0.226038488687062,-0.187739417799176,-0.204459043011415,-0.0948361223564787,0.0991375366854766,0.0799205758066183,0.06452841701757,-0.191237462233262,-0.110657695279493,-0.0435672340243752,0.0289266124293598,0.0252016594785524,-0.0296567241398314,-0.0473874581737411,-0.0851411054387099,-0.0474722263678306,-0.000322802570294822,-0.133551924198925,-0.180981008101762,0.0216746357380064,0.0594847230293953,-0.162371531996931,0.0276615554344542,0.224082691248577,0.223922208611166,0.174998851975328,0.140040793124262,0.0700503442965598,0.000160388305050825,0.27611414976581,0.231435346622556,0.0451944100991347,0.233890395774929,0.258821947934149,-0.150580564099517,-0.0890455697330564,-0.19236133180447,-0.199949060211023,-0.0985069316866296,-0.119622007536631,-0.115322549594906,-0.113755291531392,-0.0770373672135022,0.0177877239219936,0.10061695494011,0.0995470464559324,0.163375455455945,0.0272337215855355,0.0978987480323175,0.099838908092366,0.160020510168196,0.0839012891400855,0.0391356016686091,0.184136569556062,0.103600130714327,0.0927031737122539,0.187610872337662,0.0879023693104143,0.148751551809977,0.117067256393799,-0.117496838022949,-0.102304096958951,0.277640944792187,0.0820017196928385,-0.00611117348692466,-0.0668969873806529,0.0111579137916483,-0.17561925278713,0.00288025803269827,-0.140467715839774,-0.120514562041801,-0.293952654099999,-0.123697997956201,-0.0781564261787826,-0.116597759930413,-0.109504014544229,-0.0419059873572109,-0.102656012087121,0.060918196320225,0.170750871593769,0.0778995654826441,-0.122792414540045,-0.116693170708585,0.112221333916028,-0.17477405107609,-0.173639424845215,-0.0584888543664647,-0.0398679179707525
