"","AEcyan","AEyellow4","AEblue4","AEdarkseagreen4","AEsienna4","AEdarkolivegreen2","AEcoral3","AEpalevioletred1","AEplum3","AElightgreen","AEskyblue1","AElavenderblush2","AElightcyan","AEnavajowhite","AEmediumpurple2","AEplum2","AEbisque4","AEdarkorange2","AEmagenta","AEbrown4","AEnavajowhite2","AEdarkturquoise","AEpaleturquoise","AEhoneydew1","AElavenderblush1","AEantiquewhite2","AEpalevioletred2","AEskyblue","AEgreen4","AEthistle","AElightcyan1","AEthistle2","AEgreen","AEorangered4","AEcoral2","AEthistle4","AElightpink3","AElightpink4","AEthistle1","AEmediumpurple3","AEred","AEsteelblue","AEplum","AEnavajowhite1","AEyellow3","AEsalmon1","AEtan","AEdarkseagreen3","AEdarkviolet","AEdarkgreen","AElavenderblush3","AEsienna3","AEcoral1","AEsalmon","AEmediumpurple4","AEmidnightblue","AEblue","AEsalmon4","AEbrown","AEpink","AEivory","AEpurple","AEviolet","AEyellowgreen","AEcoral","AElightsteelblue1","AEdarkmagenta","AEskyblue2","AEorange","AEpink4","AEyellow","AEpalevioletred3","AEthistle3","AEfirebrick3","AElightsteelblue","AEgreenyellow","AEroyalblue","AEdarkgrey","AEdarkseagreen2","AEantiquewhite4","AEmediumorchid","AEfloralwhite","AEplum4","AEblueviolet","AEbrown2","AEskyblue3","AEdarkorange","AEmaroon","AElightpink2","AEsalmon2","AEchocolate4","AEblue2","AEorangered1","AEdarkolivegreen","AEfirebrick4","AEmediumpurple1","AEdeeppink","AEmagenta3","AEtan4","AEdarkslateblue","AEindianred3","AEturquoise","AEblack","AEgrey60","AEmagenta4","AEsaddlebrown","AEorangered3","AElightslateblue","AEplum1","AEdarkred","AElightyellow","AEdarkolivegreen4","AEskyblue4","AEindianred4","AEhoneydew","AEwhite","AElightblue4","AElightcoral"
"33",-0.537083335086334,-0.982278589616658,-0.994069490069281,-1.00632621537962,-0.00999592868585424,0.0708652087820073,0.486148353944372,0.0171641922918528,-0.328760847764834,-0.63385442661161,-0.519538294785683,-0.651828481026154,-0.365053591818351,0.515422729536676,-0.00242642461273806,0.648726986249648,0.234929611809222,-0.15632280638228,-0.313376004548745,0.374682069851875,0.526226847434855,-0.851501151486969,-0.393136618676346,0.60802052312998,0.738970533244232,0.52635224177362,-0.965856708185765,-1.0037938954302,0.123444292006301,-0.191578087373318,-0.282944079372578,-0.332339349919608,0.11053477670116,-0.14830032127635,0.0062619025548042,0.0353674571555794,-0.220001391722539,-0.631498786625114,-0.557984642064409,-0.649525599378828,-0.508656105905366,0.3432138369713,0.951231060926347,0.43709379546725,0.791382270208807,0.47593142317806,0.421903330745591,-0.137859042227852,-0.381886156502052,0.34437410806451,-0.45271844204772,0.278256729899269,0.567436476917434,-0.0207418829251858,0.779888646418295,0.407709155643106,0.45589053736779,1.0211286169699,0.535707041697281,0.392965774112268,-0.827798731255939,0.302726117777588,-0.166385068409929,0.164413789598846,-0.186743503439133,-0.365095475455953,-0.0352951817940293,0.103287976757606,-0.64231595229242,0.209921375572911,0.898169661404638,-0.0507872632334398,0.432837085845675,1.15293543312247,0.598972928149502,0.482334990589368,0.172131891298394,0.464610361760574,-0.243548419297464,-0.514717309686543,-0.957557932545025,0.744295956153403,0.0255299554680981,-0.769709319240241,-0.524545013727329,-0.392131876361225,0.445377539982065,0.600424358613046,-1.68393281616265,-1.32607920809121,-0.808167048036298,-0.846811654877462,-1.07132550949019,-0.537561375423437,-0.901452521208598,0.274196463411403,-0.427272339146924,-0.198873947807551,-0.143585931692271,-0.157773671065706,-0.0229738821580804,-0.518796577180389,-0.599733387253052,-0.751900825134576,-0.776390195368672,-0.160403138295765,-0.494378926955584,-0.865724010163612,-1.14164210416227,-0.635778796905725,-0.51297082419439,-0.660949777021283,0.207752726092327,0.442138304254753,0.849409082030788,0.35165010449048,-0.195400946706481,-0.503955455599839
"35",-0.715741202076933,-0.787677514268527,0.76478611710024,0.226042010747725,-0.327292321973536,0.321176801465146,0.669471353798559,0.437047043345865,-0.129948004221366,-0.7221218188996,-0.381053442764938,-0.231941736859826,-0.225224356969445,-0.389672898076154,-0.533739004742671,-0.506364439508972,-0.00511547017361665,-0.303997110302309,-0.286623441001495,-0.732137713055185,-0.307958086266579,-0.746115996597361,-0.503673827873799,-0.929448806473824,-0.983829414120925,-1.60032091453193,-1.24680910300394,-1.13802340624731,-0.508607056053237,-0.71797368902443,-1.17810700417348,-1.37195011970633,-0.709288566562643,-1.23379838810439,-0.130885067514056,-0.711891164597694,-1.2999860241092,-0.762878767273113,-0.896014353977866,-0.794946500200804,-0.42338152320489,0.525332318088918,0.833105476509183,0.388205405915331,1.07535666157397,1.07894981366492,0.580561651240246,1.10440923873267,0.44224932557667,0.0801647334302633,1.16449410365228,1.08834039972434,0.982603157759047,0.667909969171663,0.992806526372727,1.02534033578656,-0.455822586625096,-0.310144083964347,0.223675352537545,0.101933497877299,0.0468560201497179,0.164544652228979,1.08159150717447,0.71205645117795,-0.334683516413541,0.523041873445457,-0.41936903620746,0.0275369859784194,0.151836201086735,-0.126582879762217,-0.438649691340999,-0.147177062762566,0.160396899223901,1.11275839253476,0.621915322725115,0.703234629843157,0.441506104915041,0.553200845782482,0.568563924834094,-0.286421386654326,-0.018640786750907,-0.547998461219846,-0.336412942791264,-0.433155168071043,0.0180933654665186,-0.711674254132131,0.538079731418179,-0.669750553297659,0.53053110217487,0.261035065391794,-0.364277825183435,0.916532035971503,0.501575432471287,0.55101246582176,0.779672835794609,0.718314538996286,0.812302070443102,0.457668869892234,0.960515352462752,0.310837867812933,-0.0439888899463833,0.296684507830146,0.105376318397884,0.594909322140703,1.23744789668118,0.524270502130703,0.945247208180048,1.12467735478034,0.846530920227283,0.740131189281908,0.932267879121263,0.379338195482147,0.927560661108118,2.10526833553981,1.47978731351725,1.35006044938162,0.644934171896187,0.981854266967562
"39",0.384554688331551,-0.264822322679248,0.00522651220612534,0.475191495202729,0.397381396739582,0.609083639736356,0.264876347340075,-0.193268948719567,-0.316754298294061,0.592099614906308,-0.327650256843661,-1.07689991060302,-0.613925591206166,-0.0328739429759247,-0.323417929647637,0.10608514442666,-0.568883092249902,-0.646851484602351,-0.540856574790766,0.797218014247397,0.22923877894289,0.146528507839584,0.532137180502658,0.0513635596024503,0.415357439902805,0.435749410162341,0.042878127872263,0.440996275663556,-0.938675160876807,-1.17374581308707,0.19752430506429,0.661864371508318,0.763871457834454,0.919662929625256,0.480536286435733,1.18624539825252,0.242459165917649,-0.503205764481032,0.322865714922635,-0.0271234172266387,-0.18598943064584,-0.689290473471385,-0.343829493434959,0.398873052803611,-0.415845288984325,-0.159064161432099,-0.49952587572594,-1.28453962550082,-0.925173248080005,-0.453975073768331,-0.6386818678837,-0.703145193285991,0.117364651772752,-0.113395187963821,0.814592615935052,0.466484845120531,0.805660609973329,1.10568727642863,0.305722846135977,0.485735451277392,0.759749279828632,0.571945853900309,0.018087478961303,0.792749753367717,1.1060599432255,0.510599580817579,0.532174416639047,0.328281290308498,-0.0476758478557369,0.375478879343613,0.743254570128775,0.134640303443466,0.170106379236382,-0.442670348051888,0.33531452892206,-0.628690465921522,-0.66619186085065,0.325898956177814,-0.586829689349644,-0.400691965831337,-0.805109997892144,-0.610481321329148,-0.0575690804953401,-0.442918422796077,-0.255875387786531,-0.496335204463952,-1.19211715140712,-0.641471770794821,-0.240193725329342,0.336916195050039,-0.341953371400657,-0.223425355029533,-0.273532018816517,-0.546429974125754,-0.0918240026288304,-0.754776066710428,-1.14717547166758,-1.20775806644407,-1.32391236555901,-0.941724382539965,-0.99413360313459,-0.800943748044868,-0.628716149265504,-0.998764323348714,-1.28522994765653,-1.06646909343579,-0.114525908315447,-0.608268657921297,-0.722654360399177,-0.059561231697724,0.0668538295016407,-0.179954974867097,0.124359808785219,-0.84729381391735,-0.600497016042953,-0.843259527587032,-0.53496891506008,-1.25282265916316
"40",1.07074466212466,0.521480641500983,-0.0291865717326023,0.462796218721028,0.425161595831737,-0.134303961999493,-0.280160646763071,-0.154157684608734,0.647839368998887,0.619898510443787,1.0217050592348,-0.979827076826368,-0.355890257472208,-0.0963140281864981,-0.16150504058801,0.253750514056834,0.0944426461174692,-0.426715062644998,-0.306235220234977,0.953116711759626,0.647284992872219,0.561272510728138,0.784412272022297,0.402487319882336,0.354922776952793,0.276254359967053,-0.0936222932794284,0.459406228427081,-0.553134126677452,-0.678271069720392,-0.138016042484535,0.123327480384628,0.0712164627700462,-0.305843341264474,-0.700826754701234,-0.733638008238228,-0.17126634310708,-0.479643750954758,-0.482794066112695,-0.706721187825684,-0.604480233764514,0.386357319738355,-0.114827022350838,-0.44936695988252,0.077381872014614,-0.227904237657934,-0.895294441336679,-0.376536912207573,0.235452148617975,0.884363254736843,-0.0194229402884384,0.223789621853173,0.576031206925824,0.433598663623911,0.281220233618446,-0.469156796218483,0.492263545576096,0.781744650923525,0.605846254277478,0.83598296543646,0.805689953067383,0.448870586073124,0.619251724964346,0.657318689738173,-0.670169833760075,-1.22897235822683,-0.552641823803454,-0.237106928368729,-0.735804192918936,-0.343246094908798,0.2627647232209,-0.0354245583654553,-0.131312601677921,-0.521402969534591,-0.454513146345139,-0.658363097127824,-0.697623201011157,-1.04037614808997,-0.581185766402263,-0.703562196230613,-0.455195102357421,-0.367253408758843,0.0713799150714052,0.196453131829071,-0.55774192291248,0.719323179133751,0.456644748638586,0.732366949515275,-0.274826955574246,-0.0745704128120876,0.236127368644217,-0.58664289231168,-0.439044649913087,-0.645328603892793,-0.608912498948963,0.583436368123365,-0.358498839750033,-0.512527607118655,0.141618673016988,-0.138959731160793,0.00194895582023706,-0.459527491686468,-0.464999729777503,-0.548358806200632,-0.084158347911861,0.206860561476304,-0.478834420689355,-0.257224699062367,-0.40357439024469,-0.235001247490954,0.149374381133531,-0.204438498494949,0.232642455463313,-0.973707221555108,-1.27903518084869,-1.32251744690686,-0.695123797029218,-0.733969176256471
"42",0.0516486571264624,-0.0834738203209935,0.562962606740708,0.665238384230753,0.464934425076117,0.366848730192282,0.54572968079874,0.339965724247699,0.251846767474146,0.778923875315797,0.935678666985879,-0.694549709167373,-0.464135656257366,-0.150508770105132,0.0460577607645399,0.234027631441364,0.390113693538067,0.0373376161905551,0.373407586591455,0.565918086601903,0.156722292988772,-0.669718369249603,-0.452425687550813,-1.19607817143189,-0.387109020411753,0.267655030630707,0.160522179657479,0.585162213110251,-0.748746743430417,-0.708736744871608,-0.106699491341109,-0.164365686625974,0.49666409199474,0.275373394575256,0.648955127933044,-0.483159364165823,-0.268733504006924,-0.294729505220776,-0.0329821453145196,-0.335347946718996,-0.157257554462458,0.601079641648986,-0.628996165275787,1.02900458521404,-0.0103749983310325,0.721401562896052,0.559661361150764,-1.07941656486932,-0.62404458098967,1.00527273843488,-0.50004473750175,-0.744941523122868,0.72024313290457,0.186683976521103,-0.175084992529626,-1.04840423287504,0.459847592124062,0.483722520531392,0.124944080441672,-0.161071870769358,-0.0301919879827702,-0.458190791578999,-0.255141947021375,-0.179132729386947,1.10243031232649,0.624693194051447,-0.323609799711874,-0.140320768582975,0.0629753206572884,-0.52090297852853,0.0494445896731545,-0.712909351570409,-0.674821701846751,-0.319433519634373,-0.524731422727294,-0.645288664598705,-0.42887105548309,-0.960243297341289,-0.73548308535675,-0.257792559401448,-0.166085539496304,-0.37972135268521,-0.385183721255224,-0.419172798198128,-0.401990644651771,0.328296452335218,-0.893750647517833,-0.633885514720877,-0.0331361165577248,0.271236403355152,1.24239258854649,0.795656754647863,0.693244585552088,0.577041517922495,0.780089640414095,0.626616568490428,0.102962578871935,0.700322611822986,-1.02856938991152,-0.130828067578485,-0.0833600262690302,-0.326151936207938,0.265116531581032,0.111150421653643,-0.0729614485725949,0.537454313676129,-0.443251666359835,0.173632245076797,-0.152425430228082,-0.0116469941077257,-0.0716827380554985,0.379752307031874,0.782442403674612,-0.618998299457227,-0.0966514355476606,-0.459705646346277,0.264649445609233,-0.749807961450831
"43",0.0242618751136561,0.305321523179503,0.906494081474323,0.669602056240077,0.584151829022484,0.287485130186789,0.60665996812528,0.664672715074036,0.205282826731012,0.750887401471116,1.02636401414842,0.181509619020476,-0.0835408865877218,-0.106831615081317,0.466592851810995,0.371284396027106,0.107043142779445,0.402122771046014,0.48293455789539,-0.217335189608565,-0.161335845248937,-0.59040738973956,-0.415746357526359,-1.02986513397863,-0.584246895369605,0.425260242066291,0.749247879633855,0.602535982272129,-0.0308635900650555,0.402930611668425,0.498005530367313,0.599371577762577,0.378738055226976,0.560071784688715,0.93566243456048,-0.462219894147045,0.288116473633661,0.815109895354459,0.454920037526057,0.532118716812104,0.315187598318562,0.477032275291653,-0.820073714858405,0.652394107480394,-0.188378951228861,0.754123933783735,0.553975425551099,0.0484808721628987,0.091847324223193,-0.251369000390316,0.0302775915501971,-0.28632438326087,-0.354214911279808,-0.231079205094472,-0.815435027560456,-0.154137730671902,0.0185616850453361,-0.522577069834462,-0.334396749693158,-0.510243004530491,-0.143583596071293,-0.615606118264864,-0.422452709500108,-0.538609298979626,0.955271473676801,0.564023203157628,-0.39957454208135,-0.125812526144933,0.230275398351782,-0.572875148594991,-0.426647814986249,-0.378656052732243,-0.812061604694658,-0.252495140820673,-0.47473772970627,-0.532629053782122,-0.264935203728911,-0.904939082114644,-0.358154166585219,-0.0300435701567425,-0.0586050089777302,-0.396900641309432,-0.473378865807081,-0.253638608406108,-0.292722320471074,0.421885514912157,-0.824339013666364,-0.568918888283934,0.555084041958299,0.124830469723619,1.05088010233525,0.948292434197761,0.756592215291638,0.500691994737227,0.694061579456987,-0.409393539405929,0.111011652438637,0.413628452995112,-0.312815657815629,-0.242983923211514,-0.302621293554784,0.269854861430699,0.411477264287782,0.247539449336073,0.107818160397579,0.0592675268990332,-0.0822828493912066,0.085628963639844,0.337920717960746,0.0981127473698298,-0.0432990787521072,-0.133446908930864,-0.56232526019401,-0.137221409035909,0.305703907781676,0.11154621573632,0.147986336379759,0.459443007545545
"49",-0.784704623780501,-0.411196840296119,0.530930979880948,0.357684238719945,0.0753312799419375,0.361004984282512,0.64978789123399,0.555955525648336,0.130084369344017,-0.808462362198783,-0.361279690526407,0.76360494560203,0.402060444830939,0.100199401889962,0.216236651218595,-0.113149135509714,0.0746130973285421,0.321490616404436,0.184557970299338,-0.67019262665141,-0.282891874482575,-0.689373095531236,-0.466366717120003,-0.813357553171116,-0.747720322964314,-1.46652666334991,-0.511660277715481,-1.07827549826103,0.194991392008692,0.321719525520913,-0.0449171630567756,-0.282082735914963,-0.302891956644118,-0.31829297953849,0.870782317627747,-0.0711453331354574,-0.247575983338877,0.366776478170021,-0.28819997319528,0.167039284680456,0.112589462358059,0.472620760771894,0.476066852830958,0.363576595015706,0.19558465298899,0.931698901858028,0.585284623814673,0.773789478684158,0.386753670821155,-0.541223470177523,0.553803959389931,0.400666792259187,-0.303932725602628,-0.0644455008049313,0.615495025405931,1.0878448299769,-0.450049565060555,-0.52525791072021,-0.264233433476465,-0.382639851294072,-0.113235653751754,-0.115682658738175,0.186606078203794,-0.11601846853424,-0.330610243237015,0.54024945166979,-0.497697996940447,-0.00901816822026949,0.403401676698882,0.0987838958938915,-0.289977493369699,-0.245576106096941,0.0947280442940602,1.14903624895385,0.790265978404382,0.654163047325036,0.479555364181742,0.562797122289085,0.437311929521277,-0.0166859211450537,0.154852779373301,-0.48258612819688,-0.668960889534566,-0.68146639156237,-0.272391420339593,-0.59386374999677,0.626227095802018,-0.524503310839996,0.496197563677728,0.0593684430168381,-0.460376712143808,1.06892535942428,0.516796483142903,0.440416017836233,0.641458051321874,-0.151265141296437,0.326242492359824,0.405113340895766,0.444356260606635,0.0825006654990309,-0.126148703578692,0.447648347519964,0.237619371910618,0.416266036107522,0.75645396098445,0.220113792593265,0.44176295007532,0.660196171231133,0.720766281144041,0.381263302272027,0.376436165833249,-0.160354203373617,-0.499504670875444,1.74755866396447,0.933358667323064,1.01705336997249,0.30209009116122,0.914024621221419
"60",-0.0985385553219248,-1.01362696616596,-0.991514222264585,-1.16866781823152,-1.24357853511884,-1.23660923026937,-1.46122916325564,-1.66909672199001,-0.998064129855215,-0.768148037008447,-0.604230831546783,-1.08770118197896,-0.44096096313675,-0.339902450082449,-0.369034458076024,-0.117836774994875,-0.836757620859941,-1.10203616842292,-0.869794014330817,-0.0412380571035986,0.251335803199043,0.137668325873789,-0.523741014289339,0.292948619592542,-0.749497511638273,0.0184885183059018,-0.334968861181666,0.444224913740084,-0.0344249689911139,-0.134659006636924,0.795237922578319,1.02640855326177,0.832979358767319,0.866170783313087,0.249165883420857,-0.28430152644607,-3.7150389648615e-05,-0.415615335473847,0.335931971867385,-0.266503476437478,-0.40022121828071,-0.692541571785573,1.27377704896101,0.799666328727836,0.154843870484861,-0.794312114833172,0.225645941969905,-1.54774864641618,-1.0202792662793,-0.262743758207103,-1.23083587420167,-0.579442520976176,-0.364949892809639,-0.0056736335815242,0.623884014378768,-0.417712209197435,0.967276473777349,1.72315665781233,0.413323051508236,0.600615584061644,1.2762319257797,0.789078127876953,0.259126080485518,1.06618677797016,-0.556839702376347,0.133982092276462,0.666927853544332,0.291719764669814,-0.269125098430156,0.24148184593449,0.773403154634619,0.260999558219245,0.998866175841926,-0.742051792856635,-0.831899711637514,0.569217251970715,-0.0409685079148623,0.336617437318505,-0.284280254627285,-0.157642613628755,0.336235513668957,0.85786932853554,1.70623222270494,0.939502532396233,1.32689800040041,0.68956402459705,0.15630956436283,0.442459157816749,-0.607140141406749,0.425757374208517,0.185717195462334,-0.470487627196872,-0.0913608898414195,0.0885135706234126,0.531561699747032,-1.44879932640793,-1.62980829892491,-1.37613727597784,-1.20437685071686,-1.407136318223,-1.34985309246789,-1.11646556895228,-0.485484168059361,-0.838599083532274,-0.987426941743265,-1.09462083807127,-0.348582073305649,-0.532997942500409,-0.790078294192041,-0.0771039355577708,0.378171281892698,-1.1320295231291,-0.645418111040115,-0.817009708920336,-0.540452543861761,-0.999226703470992,-0.418098625397231,-1.47927865251492
"67",-0.343541994630627,-0.596742076522876,0.0260936980315573,0.102235830173725,-0.345627743810932,-0.71169926374724,-0.260247890257985,-0.420534769131424,0.0695099976767796,0.331253109157092,0.677558487775438,-0.28255837938541,-0.32503093570224,0.0444701379680026,-0.369727378711021,-0.228891711603704,-0.586172387853821,-0.701087437867506,-0.816209445046859,-0.589847100175551,0.0294444148670509,0.400519833315064,0.49631303225994,0.239752919037043,0.0184955878078469,-0.136381697421515,0.0100911384083023,0.114278458111125,-0.563792286625199,-0.264952995114215,-0.714482723679301,-0.698527810478267,-0.580581418033703,-1.13913040688679,-1.45259357427717,-0.798924490556018,-1.00483205688837,-0.771106510549608,-0.93926260534956,-0.85757500936459,-0.524489512964226,0.0685093916083306,0.126779874952846,-0.717088677934288,0.0261396860045886,-0.296164307128537,-0.588733241574269,0.149813537642483,0.283209047836153,-0.306776333310246,0.692094356890201,0.759933845820484,0.674014909608515,0.563032584153612,0.640753189096956,0.398947545188424,-0.133027702098408,0.0701130058828737,0.32685344280709,0.671043335374449,1.21232240621791,1.04761811641251,1.36942774966193,1.58416249121819,-0.241619741897884,-0.942218903268067,-0.589907736678204,-0.783269841844297,-1.25359182432134,-1.30084968714139,0.548459158988505,0.545702548656162,0.458112685885088,-0.107532163544521,-0.576594146008045,-0.271332037538327,-0.258657766302332,-0.74808339664851,0.315925186704738,-0.163478674927623,-0.256201741932286,-0.0050607854584832,0.78276157267986,0.616135954117523,-0.286377000472838,0.449793062004235,-0.047372368137654,0.353331281009075,0.421563961403362,-0.391891667661257,0.433821780254741,-0.557838888937653,-0.173788528312258,-0.353414982746057,-0.546353401357445,0.0802813276993652,0.072451224355421,-0.761294422911126,0.902047604831614,0.674108581408943,0.908097716441615,0.342081923620744,-0.651191587414219,-0.245824585300514,0.533939293027873,-0.190394385471681,0.868483714065946,0.674747346800031,0.737287181787854,0.86064753035801,1.17088937012521,0.278170869374306,0.505128454837473,1.33042572066878,0.986588310556291,0.776324303311174,-0.704196719526078,0.460990433542068
"73",-0.743489545604706,-1.17120231704164,-0.835569808550114,-1.04882019017423,-1.53802272359176,-1.34874556525179,-1.52958245597212,-1.48854665046247,-1.1337408770642,-0.723611213448984,-0.580145212095199,-0.855429030699214,-0.508963031967542,-0.0652907716688418,-0.548790371729705,-0.350672028015532,-0.102904459983741,-0.655245454711346,-0.707066082769737,0.467537686913803,-0.109905566131235,0.33787357106575,-0.60342895853059,0.31639130193606,-0.820029551968142,-0.199324077678382,-0.340942735119539,0.471961549479633,-0.913270245751595,-1.6666140589534,-0.92207275705542,-0.530297957174714,0.00202463438993853,0.049982452482709,0.460130023273606,-0.230732067748382,-0.754200411257115,-1.41786750557273,0.337245547207284,-0.328217534842046,-0.212104401194056,-0.559749521123982,0.904466857512051,0.314110086198913,0.435545396399277,-0.770321962104352,0.270661404544703,0.0314283391884334,-0.516490541405146,-0.676471145554221,-0.14319190676038,0.246739954573038,0.891281223579269,0.253094510539317,0.152090061534934,0.10204468455267,0.0550702253779803,0.674699115419137,0.170798139704659,0.240301244958842,0.568973618873335,0.606059151435027,0.551060196176411,0.833117458482872,-0.542770969417952,0.0938962341893149,0.705138607208209,0.424726844356072,0.0449593484211133,0.260069471453479,0.439387717007703,0.461369667458976,0.919043527622965,-0.6463092982431,-0.796062951001703,0.636311095262359,0.269956854768574,0.402284964759237,-0.127986354834807,0.607993063339483,0.778458687788934,1.16247836608797,1.79773697094761,1.34441125178881,1.43148587136523,0.584986326740307,0.201780255442733,0.318465071467671,0.109980848845773,0.52214846379049,0.370841979555404,-0.364812818093144,0.393832229968436,0.374933803900872,0.633522674533972,-0.0200924068960871,0.0373117433167772,-0.494966131690907,-0.0270001413087852,-0.600380181341466,-0.645113111429018,-0.878169828107078,-0.213430810955113,-0.0368580391978233,0.209712259303364,-0.631614254614549,0.233318547486889,0.0391210589108805,-0.313785805124393,0.127092624336694,0.498110804601569,0.777263162987892,1.09028364717472,0.423068091568862,0.923102689231336,0.644632205091703,0.621240093071486,-0.0896450001437334
